Media	Species	MaxOD	MaxOD_sd	Rate	Rate_sd	AUC18	AUC18_sd	Count	Growing	Finished	Replicates	MaxOD_blank	MaxOD_blank_sd
4	E. eligens	0.441	0.00529150262212912	0.0662953366666667	0.0102080926773321	4.40027893518519	0.362560734507643	3/3	3	3	3	0.559333333333333	0.0153079500042733
4	E. lenta	0		0		0		1/6	1	1	6		
4	E. limosum	0.611		0.034967238		3.12027277777778		1(2)/3	3	1	3	0.737	
4	E. rectale	0		0		0		1/6	1	1	6		
4	E. siraeum	0		0		0		2/6	2	2	6		
4	F. nucleatum subsp. animalis	0		0		0		2/5	2	2	5		
4	F. nucleatum subsp. nucleatum	0		0		0		1(1)/5	2	1	5		
4	F. nucleatum subsp. vincentii	0		0		0		0/3	0	0	3		
4	H. parainfluenzae	0.283833333333333	0.109888959105696	0.0315505029564163	0.0147431976710378	3291.036928125	5692.77239087823	3/3	3	3	3	0.4055	0.116750802995097
4	L. acidophilus	0		0		0		0/2	0	0	2		
4	L. delbrueckii subsp. delbrueckii	0		0		0		0/3	0	0	3		
4	L. fermentum	0		0		0		0/3	0	0	3		
4	L. gasseri	0		0		0		1/3	1	1	3		
4	L. lactis	0.4755	0.15019737015008	0.177655653617607	0.026681709085657	11001.9158790278	19044.3029626041	3/3	3	3	3	0.597	0.133322916259734
4	L. paracasei	0.4365	0.0603800463729534	0.0723284994967285	0.00810752352238913	6441.29618240741	11148.1764264723	3/3	3	3	3	0.570333333333333	0.0298384539367128
4	L. plantarum	0.949166666666667	0.121996243111554	0.25934556492897	0.0653037729838435	12250.0456577778	21204.0239877392	3/3	3	3	3	1.072	0.10688779163216
4	L. ruminis	0		0		0		0/3	0	0	3		
4	L. sakei subsp. sakei	0		0		0		0/3	0	0	3		
4	L. salivarius	0.583	0.0623538290724796	0.212267719666667	0.031229699698881	8.57690916666667	0.317725991828576	3/3	3	3	3	0.708333333333333	0.0681346705674382
4	L. vaginalis	0		0		0		0/3	0	0	3		
4	O. splanchnicus	0		0		0		0/3	0	0	3		
4	P. capillosus	0		0		0		0/3	0	0	3		
4	P. copri	0.81975	0.153795724908074	0.080804558	0.0159939408034278	3.76542934027777	0.998502981377005	2/3	2	2	3	0.95075	0.183494209717909
4	P. difficile	0.267	0.0540277706369604	0.0400820791550187	0.0193160534050075	5461.9282555787	9454.0072373244	3/3	3	3	3	0.386333333333333	0.0486757982300582
4	P. distasonis	0.732		0.035396775		2.44134951388889		1(2)/3	3	1	3	0.864	
4	P. melaninogenica	0		0		0		0/5	0	0	5		
4	P. merdae	0		0		0		1/3	1	1	3		
4	R. bromii	0		0		0		1/3	1	1	3		
4	R. gnavus	0.50625	0.114363091365469	0.0817222089814038	0.0285412076782469	4473.57636493056	8940.93926665515	4/4	4	4	4	0.62225	0.109182950439465
4	R. hominis	0		0		0		0/3	0	0	3		
4	R. intestinalis	0		0		0		0/3	0	0	3		
4	R. torques	0		0		0		0/3	0	0	3		
4	S. flexneri	0.389166666666667	0.114177858332224	0.0620053562557923	0.0431169183802661	9313.66673412037	16123.787642254	3/3	3	3	3	0.5185	0.111992187227503
4	S. parasanguinis	0.972	0.364407738666456	0.314101959666667	0.0691821950539009	11.851115	3.00094442055313	3/3	3	3	3	1.08466666666667	0.375907346740302
4	S. salivarius	0.727666666666667	0.124032589803379	0.308336883243488	0.0690339976329698	15293.7970825926	26471.5022750523	3/3	3	3	3	0.859	0.111610931364271
4	S. sonnei	0.342166666666667	0.0554353978368816	0.0738223156138376	0.0119530169373458	7691.24862752315	13312.7288096152	3/3	3	3	3	0.469166666666667	0.0416423262238475
4	S. typhimurium ATCC14028	0.6405	0.0911358875525992	0.146499894513253	0.0269173050923337	13716.3206975	23743.0427992158	3/3	3	3	3	0.766833333333333	0.0893928595209558
4	S. typhimurium LT2	0.475833333333333	0.0150526852532474	0.0895864057223955	0.00577054919222902	8737.45328099537	15122.499861194	3/3	3	3	3	0.5985	0.0325461211206497
4	V. cholerae A1552	0.223333333333333	0.118361029622648	0.0217958522079822	0.016809984172366	5108.43678481481	8843.82086590502	3(1)/5	4	3	5	0.337333333333333	0.11402777439437
4	V. cholerae N16961	0.301166666666667	0.0545122310434395	0.0400365479096964	0.0190242378680896	6794.7217899537	11763.5391272215	3/3	3	3	3	0.420833333333333	0.0607295919081738
4	V. parvula	0		0		0		0/3	0	0	3		
4	Y. pseudotuberculosis	0		0		0		0(1)/3	1	0	3		
5	A. muciniphila	0		0		0		0/3	0	0	3		
5	A. odontolyticus	1.315	0.281428498912246	0.070770905	0.00706078647926702	3.5200121875	1.40127620903245	2(2)/6	4	2	6	1.4835	0.231223917448001
5	A. putredinis	0		0		0		0/3	0	0	3		
5	A. shahii	0		0		0		0/3	0	0	3		
5	B. adolescentis	0.968666666666667	0.154091963883044	0.213001480732748	0.0499228557451734	16659.266137037	14425.4400699946	3/3	3	3	3	1.09666666666667	0.150214291375133
5	B. animalis subsp. lactis BI-07	0.63775	0.183494209717909	0.0958410753403607	0.0267196810472319	5102.47025385417	7200.67199412498	2(1)/3	3	2	3	0.7755	0.219910208949016
5	B. animalis subsp. lactis BL-04	0		0		0		1/2	1	1	2		
5	B. caccae	0.8045	0.0982878425849301	0.039827637	0.0119746737342718	5.42024638888889	1.29700226560303	2(1)/3	3	2	3	0.9475	0.0883883476483184
5	B. clarus	0.9845	0.0403050865276332	0.2727905155	0.0380796468318642	5.80375697916666	0.237380116757064	2(1)/3	3	2	3	1.1285	0.0403050865276332
5	B. coprocola	0		0		0		0/3	0	0	3		
5	B. crossotus	0		0		0		0/3	0	0	3		
5	B. dorei	0.919	0.0108166538263919	0.0979246723333333	0.00591854508840343	5.76934375	0.849539108876179	3/3	3	3	3	1.05666666666667	0.0135769412362775
5	B. eggerthii	0.837		0.037935551		3.63640652777778		1(2)/3	3	1	3	1.017	
5	B. fragilis	0.7555	0.123743686707646	0.0938289834228989	0.0846659474494657	4974.05579402778	7028.65866684574	2(1)/3	3	2	3	0.8835	0.135057395206631
5	B. fragilis enterotoxigenic	0.779	0.172060067030868	0.0608303142770482	0.0157016882980455	2548.36128376736	5086.89828114509	4(1)/6	5	4	6	0.90325	0.154489212136857
5	B. fragilis HM-20	0.582333333333333	0.13720544206894	0.0512850666666667	0.0181150346509388	4.54757891203704	0.663250641267783	3/3	3	3	3	0.702666666666667	0.112291287878149
5	B. fragilis HM-709	0.614666666666667	0.11178699984047	0.042748424	0.0181216419563673	3.47537476851852	0.349868508995443	3/3	3	3	3	0.734	0.0858079250419214
5	B. fragilis HM-710	0.638	0.109137527917761	0.0460899736666667	0.0181011661343638	3.48854118055556	0.243882082729939	3/3	3	3	3	0.753	0.0831624915451672
5	B. fragilis HM-711	0.697		0.028193546		3.45442402777778		1(2)/3	3	1	3	0.851	
5	B. fragilis HM-712	0.768		0.029265621		3.44141819444445		1(2)/3	3	1	3	0.926	
5	B. fragilis HM-713	0.644666666666667	0.137587547886185	0.0343020006666667	0.0106681406374939	3.78621055555555	0.362953841867401	3/3	3	3	3	0.771666666666667	0.10998787811997
5	B. fragilis HM-714	0.591		0.026078618		3.27788076388889		1(2)/3	3	1	3	0.744	
5	B. hansenii	1.28983333333333	0.434411767029086	0.328076724396223	0.177986995093275	2812.9246887037	4853.12655100298	3/3	3	3	3	1.424	0.410627872897104
5	B. longum subsp. infantis	1.176	0.029698484809835	0.1605689085	0.0170020876901028	9.77557711805557	0.409975257535757	2/3	2	2	3	1.3045	0.023334523779156
5	B. longum subsp. longum	0		0		0		0/3	0	0	3		
5	B. obeum	0.987666666666667	0.0710093890505567	0.124876497666667	0.0163735821462539	3.59666592592592	1.07237276413564	3/3	3	3	3	1.11566666666667	0.0699738046223966
5	B. ovatus	0.898333333333333	0.00923760430703399	0.0790886106666667	0.0118347501284953	5.45772256944444	0.483167287732236	3/3	3	3	3	1.042	0.013
5	B. stercoris	0.599		0.019282504		2.88574458333333		1(2)/3	3	1	3	0.761	
5	B. thetaiotaomicron	0.5635	0.137641745121166	0.0453541698445161	0.0194713979850785	5019.49453523148	8687.27833666169	3/3	3	3	3	0.685	0.151099305094365
5	B. uniformis	0.6825	0.282027037710926	0.102372358314899	0.0935810586245994	6353.83892456019	10994.7444300619	3/3	3	3	3	0.8055	0.265961933366412
5	B. uniformis HM-715	0.396333333333333	0.0104083299973307	0.016343588	0.00536326701296822	3.73327643518519	0.270843870344796	3/3	3	3	3	0.513666666666667	0.01955334583475
5	B. uniformis HM-716	0.435	0.039585350825779	0.019524355	0.00641807429214394	4.16374606481482	0.487388219539969	3/3	3	3	3	0.556	0.0286181760425083
5	B. vulgatus	0.8655	0.0257342184649156	0.200182547118564	0.00810408250953323	9972.22490476852	17257.9358776087	3/3	3	3	3	1.00333333333333	0.04366157731156
5	B. vulgatus HM-720	0.919333333333333	0.0542709253038248	0.108026875666667	0.0040629163427413	6.14247835648148	0.719666319813702	3/3	3	3	3	1.05566666666667	0.0721687836487032
5	B. wadsworthia	0		0		0		0/3	0	0	3		
5	B. xylanisolvens	0.969666666666667	0.087409000299359	0.079698799	0.0097645920745153	6.29710875	0.726625106977738	3/3	3	3	3	1.10033333333333	0.116147894226858
5	C. aerofaciens	0.392	0.253852319272446	0.0161317463333333	0.00192637649883774	3.15037342592592	0.346828745229963	0(3)/3	3	0	3	0.508666666666667	0.27472956399582
5	C. bolteae	0		0		0		0/3	0	0	3		
5	C. catus	0		0		0		0/2	0	0	2		
5	C. comes	1.06625	0.148885582467433	0.20006983614198	0.0957759220489343	3318.51340930556	6614.02478573364	4/5	4	4	5	1.18625	0.161134260788946
5	C. leptum	0		0		0		0/3	0	0	3		
5	C. perfringens C36	1.299	0.11194194924156	0.693389148578839	0.042694549193263	12328.1792709028	21329.6139683244	3/3	3	3	3	1.407	0.119954157910428
5	C. perfringens S107	0.901666666666667	0.167583809878321	0.382466089949154	0.117925709879036	15421.6875752315	26696.2878269648	3/3	3	3	3	1.02166666666667	0.160827029237418
5	C. ramosum	0.966333333333333	0.284911097244971	0.173169203251583	0.102425122406469	14694.9984414583	25437.1790665145	3/3	3	3	3	1.09233333333333	0.295503525077677
5	C. saccharolyticum	1.1364	0.227348411034694	0.199372530049734	0.0629128063239317	3005.96319115278	6708.06523484169	5/5	5	5	5	1.2648	0.23534272880206
5	D. formicigenerans	1.02266666666667	0.163970525806723	0.130663567333333	0.0026558855377377	9.35624650462963	1.77232548593529	3/3	3	3	3	1.153	0.191407941319058
5	D. piger	0		0		0		0/3	0	0	3		
5	E. coli CFT073	0.782666666666667	0.0743880590776056	0.133097244717469	0.0245665719558049	14415.9584560648	24950.4030153151	3/3	3	3	3	0.918	0.0681377281687612
5	E. coli E2348/69	0.7175	0.0489617197410385	0.12877378365369	0.0230407407520058	13540.5658915278	23437.2763454364	3/3	3	3	3	0.8485	0.0402771647462927
5	E. coli ED1a	0.843	0.0115325625946708	0.161989862830319	0.0399141747281826	15834.4826845139	27404.2853992608	3/3	3	3	3	0.967333333333333	0.019731531449265
5	E. coli H10407	0.737833333333333	0.0639654854850124	0.165362585230161	0.0125869008851808	14463.6605781944	25032.6021454134	3/3	3	3	3	0.869	0.0542862781925599
5	E. coli HM605	0.829333333333333	0.02720906711619	0.143510607185656	0.041643048210796	15846.6989797685	27426.7177658976	3/3	3	3	3	0.961833333333333	0.00711219609778395
5	E. coli IAI1	0.901833333333333	0.0273236771561467	0.211932829342078	0.00795705704121127	17727.7156724537	30680.9369206223	3/3	3	3	3	1.03116666666667	0.0318289700325558
5	E. coli UTI89	0.8447	0.0580081890770604	0.203770255532592	0.0930030135984413	10060.2221611667	22467.8048341138	5/5	5	5	5	0.9774	0.0388754421196724
5	E. eligens	0.963333333333333	0.0370045042303411	0.130453463666667	0.0209409838331604	6.3377862037037	0.236678763529616	3/3	3	3	3	1.09466666666667	0.0462853468533329
5	E. lenta	0		0		0		1/6	1	1	6		
5	E. limosum	0.861	0.0360555127546399	0.071050921	0.0167352118320969	3.98238780092593	0.517389649924138	3/3	3	3	3	0.98	0.0300499584026334
5	E. rectale	0		0		0		2/6	2	2	6		
5	E. siraeum	0		0		0		2/6	2	2	6		
5	F. nucleatum subsp. animalis	0		0		0		1/5	1	1	5		
5	F. nucleatum subsp. nucleatum	0.3485	0.262336615820209	0.0434378725	0.0489121055266412	2.92642145833334	0.845488167520404	2(1)/5	3	2	5	0.453	0.270114790413261
5	F. nucleatum subsp. vincentii	0		0		0		0/3	0	0	3		
5	H. parainfluenzae	0		0		0		1/3	1	1	3		
5	L. acidophilus	0		0		0		0/2	0	0	2		
5	L. delbrueckii subsp. delbrueckii	0		0		0		0/3	0	0	3		
5	L. fermentum	0.374	0.0240416305603426	0.07109539	0.0026261507447064	2.1351990625	0.00722648398980904	2/3	2	2	3	0.488	0.0254558441227157
5	L. gasseri	0		0		0		1/3	1	1	3		
5	L. lactis	0.8	0.172502173899345	0.213920852926066	0.0669786755736814	14995.6083152546	25956.1457325487	3/3	3	3	3	0.919333333333333	0.168262691448025
5	L. paracasei	0.704666666666667	0.0341955162752858	0.115519971089931	0.00336746581806668	7669.25743141204	13273.3733212213	3/3	3	3	3	0.839666666666667	0.0222785397486759
5	L. plantarum	0.975833333333333	0.0870004789258848	0.358568841767886	0.117779820058877	11595.6344677083	20069.360781392	3/3	3	3	3	1.10366666666667	0.0907322067037572
5	L. ruminis	0.59		0.129722278		3.71346416666667		1(1)/3	2	1	3	0.737	
5	L. sakei subsp. sakei	0.423333333333333	0.0577436865235788	0.0713491076666667	0.0139813917262733	6.03208476851852	0.978786625176475	3/3	3	3	3	0.552666666666667	0.0721964911428065
5	L. salivarius	0.502	0.0800749648766704	0.141381661	0.0401563331123772	6.89101083333333	0.375085504903546	3/3	3	3	3	0.632333333333333	0.0926408837033269
5	L. vaginalis	0		0		0		0/3	0	0	3		
5	O. splanchnicus	0		0		0		0/3	0	0	3		
5	P. capillosus	0		0		0		0/3	0	0	3		
5	P. copri	0		0		0		0/3	0	0	3		
5	P. difficile	0.374666666666667	0.0320052079095471	0.074184822784212	0.0150060445106644	6553.80653747685	11343.1175678751	3/3	3	3	3	0.495333333333333	0.0196553639837408
5	P. distasonis	0.704	0.0776595132614157	0.059903535	0.0182129683519724	3.17189041666666	0.0646625625581802	3/3	3	3	3	0.828333333333333	0.0582265689641192
5	P. melaninogenica	0		0		0		1/5	1	1	5		
5	P. merdae	0.609		0.021447771		2.86950979166667		1(2)/3	3	1	3	0.754	
5	R. bromii	0		0		0		0/3	0	0	3		
5	R. gnavus	0.84825	0.0270601182554696	0.231705529483253	0.0206781691913195	5478.27406526042	10944.7372925271	4/4	4	4	4	0.96275	0.0241574695142793
5	R. hominis	0		0		0		1/3	1	1	3		
5	R. intestinalis	0.679	0.441234631460406	0.0490015007164633	0.0263652701113304	4283.34231208333	6052.42772631196	2(1)/3	3	2	3	0.7935	0.443355951803965
5	R. torques	0		0		0		0/3	0	0	3		
5	S. flexneri	0.779666666666667	0.254476587004253	0.302554509294428	0.207825913738984	16801.6273093981	29084.0649386193	3/3	3	3	3	0.912333333333333	0.244896576810157
5	S. parasanguinis	0.999666666666667	0.12491730598013	0.520067301666667	0.113806140824743	14.3503252314815	2.80606523216513	3/3	3	3	3	1.11566666666667	0.135795188918214
5	S. salivarius	0.896666666666667	0.0176162803489651	0.426981388960465	0.0630995320937118	13615.053588287	23558.7596495097	3/3	3	3	3	1.02483333333333	0.0194443650792031
5	S. sonnei	0.581833333333333	0.0336761537787992	0.134236137662551	0.0116894185108217	11756.1231576389	20346.386628354	3/3	3	3	3	0.713333333333333	0.0100166528008778
5	S. typhimurium ATCC14028	0.846	0.0731846978541279	0.208507378732969	0.039411116802398	16951.0858006944	29337.4027239524	3/3	3	3	3	0.975	0.0745452882481515
5	S. typhimurium LT2	0.661666666666667	0.0371360112738745	0.121069977397732	0.0212230443530077	11922.0150862731	20632.221851773	3/3	3	3	3	0.789833333333333	0.0608570729934765
5	V. cholerae A1552	0.46	0.0453706953881027	0.139427766869071	0.0339840911381716	5685.22029876389	12697.3354761615	5/5	5	5	5	0.5848	0.0440987528168314
5	V. cholerae N16961	0.452333333333333	0.0759232068167127	0.141142247658162	0.0209953247026929	10308.3783233565	17843.4929622115	3/3	3	3	3	0.5805	0.069822990483078
5	V. parvula	0		0		0		1/3	1	1	3		
5	Y. pseudotuberculosis	0.284166666666667	0.0340966762798566	0.0519278493333333	0.0012032173329097	4.36362145833333	0.316668278495923	3/3	3	3	3	0.406833333333333	0.0395611341259744
7	A. muciniphila	0		0		0		0/3	0	0	3		
7	A. odontolyticus	1.1725	0.371676270428985	0.371451972856189	0.286107759408	8.150735375	12.1440668444332	5(1)/6	6	5	6	1.3027	0.368593203952542
7	A. putredinis	0		0		0		0/3	0	0	3		
7	A. shahii	0		0		0		0/3	0	0	3		
7	B. adolescentis	1.144	0.510541868998028	0.396717192626633	0.224577698088548	18408.1339434028	15978.0416112252	3/3	3	3	3	1.269	0.501518693569841
7	B. animalis subsp. lactis BI-07	0.412666666666667	0.0724177694584232	0.116059060077164	0.0550332033207445	3754.28021134259	6491.66753618416	3/3	3	3	3	0.542666666666667	0.102246434330657
7	B. animalis subsp. lactis BL-04	0		0		0		1/2	1	1	2		
7	B. caccae	0.504		0.043451774		4.39208798611111		1(1)/3	2	1	3	0.632	
7	B. clarus	0.2025	0.000707106781186548	0.0294436665	0.00289434715442231	2.56465298611111	0.0933306312117085	2/3	2	2	3	0.327	0
7	B. coprocola	0		0		0		0/3	0	0	3		
7	B. crossotus	0		0		0		0/3	0	0	3		
7	B. dorei	0.537		0.049278889		3.03100486111111		1(2)/3	3	1	3	0.673	
7	B. eggerthii	0		0		0		0/3	0	0	3		
7	B. fragilis	0.627	0.0367695526217005	0.0739920936868	0.0433805192219016	3790.63583104167	5355.54921790415	2(1)/3	3	2	3	0.746	0.0565685424949239
7	B. fragilis enterotoxigenic	0.675333333333333	0.12761008319617	0.0403963762090833	0.0177584274839414	2793.71201465278	4834.01955880154	3(3)/6	6	3	6	0.798	0.134733069437314
7	B. fragilis HM-20	0		0		0		1/3	1	1	3		
7	B. fragilis HM-709	0.495666666666667	0.0267644042215278	0.0413499793333333	0.0145046425689203	2.54653648148148	0.0673304166960427	3/3	3	3	3	0.606	0.0113578166916006
7	B. fragilis HM-710	0.581	0.0636396103067893	0.046882289	0.000869751240354391	2.56842947916666	0.0584022569761641	2(1)/3	3	2	3	0.7005	0.0926309883354377
7	B. fragilis HM-711	0.632		0.032074224		2.77524375		1(2)/3	3	1	3	0.765	
7	B. fragilis HM-712	0.717		0.04170876		2.659961875		1(2)/3	3	1	3	0.86	
7	B. fragilis HM-713	0.441		0.019914202		2.64015909722222		1(2)/3	3	1	3	0.576	
7	B. fragilis HM-714	0.471		0.018041536		2.56494701388889		1(2)/3	3	1	3	0.609	
7	B. hansenii	0.4595	0.0551203229308392	0.143132940641404	0.021500272540792	2397.79041238426	4143.3233885518	3/3	3	3	3	0.582833333333333	0.071837200205279
7	B. longum subsp. infantis	0		0		0		0/3	0	0	3		
7	B. longum subsp. longum	0		0		0		0/3	0	0	3		
7	B. obeum	0		0		0		0/3	0	0	3		
7	B. ovatus	0		0		0		1/3	1	1	3		
7	B. stercoris	0		0		0		1/3	1	1	3		
7	B. thetaiotaomicron	0.17375	0.164402326625872	0.0175549016005954	0.000860446564484206	3395.50069194444	4798.35563500336	2(1)/3	3	2	3	0.2885	0.170412734265958
7	B. uniformis	0		0		0		1/3	1	1	3		
7	B. uniformis HM-715	0		0		0		0/3	0	0	3		
7	B. uniformis HM-716	0		0		0		0/3	0	0	3		
7	B. vulgatus	0.6385	0.0435344691020805	0.181558048475696	0.0278310924798691	7428.52722997685	12854.5792011921	3/3	3	3	3	0.7785	0.0144135353053996
7	B. vulgatus HM-720	0.373	0.408707719525825	0.0253185795	0.0358058785089214	2.31973829861111	0.426634496881939	2(1)/3	3	2	3	0.4935	0.41790010768125
7	B. wadsworthia	0		0		0		0/3	0	0	3		
7	B. xylanisolvens	0.423666666666667	0.092110440957219	0.158671295333333	0.121137654733815	1.91529162037037	0.126383283197846	0(3)/3	3	0	3	0.574	0.117222011584856
7	C. aerofaciens	0.348	0.384666088965482	0.015199354	0.0130095909765757	2.70505986111111	0.624327754498543	2/3	2	2	3	0.464	0.405879292401078
7	C. bolteae	0		0		0		0/3	0	0	3		
7	C. catus	0		0		0		0/2	0	0	2		
7	C. comes	0.98125	0.0177270979012358	0.16194730075	0.0692654830155907	5.44395013888889	0.4198222350452	4/5	4	4	5	1.1175	0.0204694894904587
7	C. leptum	0		0		0		0/3	0	0	3		
7	C. perfringens C36	0.938666666666667	0.279954162914812	0.412415636530281	0.0938845240702313	8329.33158983796	14410.2807251565	3/3	3	3	3	1.045	0.2657574081752
7	C. perfringens S107	0.625666666666667	0.0916642423921855	0.292069248356977	0.0443653514872313	11113.3095501852	19234.2124313888	3/3	3	3	3	0.751666666666667	0.0690096611593865
7	C. ramosum	0.695	0.326023005323244	0.170203991936922	0.106518086995112	13316.2717080787	23052.5139766509	3/3	3	3	3	0.814666666666667	0.321938399904909
7	C. saccharolyticum	0.5182	0.146874776595575	0.0808273097945173	0.0515573179411973	1516.95108031944	3384.55194432272	5/5	5	5	5	0.6466	0.127535485258025
7	D. formicigenerans	1.35066666666667	0.276659236848028	0.217351317333333	0.0494855423924947	6.14869620370371	2.21569449588298	3/3	3	3	3	1.47366666666667	0.278072532504261
7	D. piger	0		0		0		0/3	0	0	3		
7	E. coli CFT073	0.3075	0.0739138011470118	0.0760517703736083	0.0458616129089054	6394.82417240741	11066.4613485578	3/3	3	3	3	0.442833333333333	0.0904493412542807
7	E. coli E2348/69	0.5195	0.032897568299192	0.151321676086324	0.0222352087105933	9764.413190625	16899.1761599607	3/3	3	3	3	0.650833333333333	0.0185360010070494
7	E. coli ED1a	0.659666666666667	0.0672631647585314	0.190266383761289	0.0165347038983554	12923.5389985185	22368.8559507863	3/3	3	3	3	0.7895	0.0561048126277951
7	E. coli H10407	0.572166666666667	0.0554669571306497	0.159552754237387	0.0118450592234749	11254.8167931944	19479.582116583	3/3	3	3	3	0.7085	0.0420089276225899
7	E. coli HM605	0.547833333333333	0.0954650896052234	0.198498624148384	0.0333432722318145	11783.3988284028	20395.6271685523	3/3	3	3	3	0.684333333333333	0.0759478988078889
7	E. coli IAI1	0.611833333333333	0.142473096875632	0.232037064037623	0.0652756329732329	14477.3355539352	25060.6923497607	3/3	3	3	3	0.740166666666667	0.130336423663277
7	E. coli UTI89	0.622	0.104639858562596	0.252957551551146	0.0654400711340753	7790.24819365278	17398.3850577057	5/5	5	5	5	0.7514	0.0888273606497458
7	E. eligens	0.706666666666667	0.107983023357069	0.123894315666667	0.0274567618302742	5.62242173611111	0.971700021439878	3/3	3	3	3	0.831	0.103923048454133
7	E. lenta	0		0		0		1/6	1	1	6		
7	E. limosum	0.918		0.078264314		3.98673451388889		1(2)/3	3	1	3	1.034	
7	E. rectale	0		0		0		1/6	1	1	6		
7	E. siraeum	0		0		0		2/6	2	2	6		
7	F. nucleatum subsp. animalis	0		0		0		1/5	1	1	5		
7	F. nucleatum subsp. nucleatum	0		0		0		0/5	0	0	5		
7	F. nucleatum subsp. vincentii	0		0		0		0/3	0	0	3		
7	H. parainfluenzae	0		0		0		0/3	0	0	3		
7	L. acidophilus	0		0		0		0/2	0	0	2		
7	L. delbrueckii subsp. delbrueckii	0		0		0		0/3	0	0	3		
7	L. fermentum	0.262	0.0174355957741627	0.0532635353333333	0.0169600271391463	3.20470810185185	0.283249375121422	3/3	3	3	3	0.385333333333333	0.0202072594216369
7	L. gasseri	0		0		0		1/3	1	1	3		
7	L. lactis	0.603666666666667	0.202968798915827	0.229271614535227	0.0448034021877069	13359.1076251852	23126.02661115	3/3	3	3	3	0.722666666666667	0.200642301953834
7	L. paracasei	0.551	0.057974132162543	0.125049062407955	0.0265925273053474	7027.26405849537	12161.7397547669	3/3	3	3	3	0.6915	0.0309152066142214
7	L. plantarum	0.647	0.0568242905807015	0.193649363794324	0.0367938233005319	10095.3931839583	17472.6895012577	3/3	3	3	3	0.776333333333333	0.0396274315762873
7	L. ruminis	0.195		0.032067567		2.6786925		1(1)/3	2	1	3	0.317	
7	L. sakei subsp. sakei	0.226333333333333	0.0590028247911346	0.155030815333333	0.069785634497172	5.27442881944445	0.186023629454349	3/3	3	3	3	0.347333333333333	0.0590028247911346
7	L. salivarius	0.417333333333333	0.0148436293854748	0.226984142666667	0.0712195046162221	7.02963391203704	0.156610826314671	3/3	3	3	3	0.544666666666667	0.0196044212700434
7	L. vaginalis	0.248	0.00707106781186548	0.07065439	0.0106843353804676	2.04179930555556	0.00638831693092397	2/3	2	2	3	0.358	0.00707106781186548
7	O. splanchnicus	0		0		0		0/3	0	0	3		
7	P. capillosus	0		0		0		0/3	0	0	3		
7	P. copri	0		0		0		0/3	0	0	3		
7	P. difficile	0.362666666666667	0.0674728340395846	0.0448013152431253	0.0251373095223451	5714.63904694444	9890.80660266591	3/3	3	3	3	0.481	0.0680863422427729
7	P. distasonis	0.662		0.039257344		2.59213875		1(2)/3	3	1	3	0.789	
7	P. melaninogenica	0		0		0		0/5	0	0	5		
7	P. merdae	0		0		0		1/3	1	1	3		
7	R. bromii	0		0		0		0/3	0	0	3		
7	R. gnavus	0.669125	0.0421631256747726	0.20157051777517	0.0218189439317295	4929.19620828125	9849.11137890679	4/4	4	4	4	0.791625	0.0364448784696378
7	R. hominis	0		0		0		1/3	1	1	3		
7	R. intestinalis	0		0		0		1/3	1	1	3		
7	R. torques	0		0		0		0/3	0	0	3		
7	S. flexneri	0.503	0.0545802161959808	0.106585335711783	0.0595215580600026	10555.4633297222	18271.7442485442	3/3	3	3	3	0.64	0.0381575680566779
7	S. parasanguinis	0.976	0.316431667188984	0.449680872	0.0817743567986831	13.4254252314815	2.66321761853592	3/3	3	3	3	1.09333333333333	0.313193763241437
7	S. salivarius	0.707833333333333	0.0855370290186264	0.391460079014151	0.123426554454312	11880.7791163657	20559.8879155437	3/3	3	3	3	0.835833333333333	0.0652693138720895
7	S. sonnei	0.469	0.0389518934071246	0.114347473799309	0.0121983629583452	9695.24530907407	16780.540969316	3/3	3	3	3	0.606333333333333	0.0181130707869575
7	S. typhimurium ATCC14028	1.00066666666667	0.335712054197244	0.205317758106715	0.0940626987135881	17813.1033170602	30833.5490523485	3/3	3	3	3	1.12616666666667	0.32900468588355
7	S. typhimurium LT2	0.593333333333333	0.0400822071913877	0.0819635514830584	0.0205440676056426	9515.51280217593	16466.4846601113	3/3	3	3	3	0.720333333333333	0.0611970859872701
7	V. cholerae A1552	0.3388	0.0529688587756995	0.0444094378538722	0.0161840186622227	3732.969008875	8339.23243955946	5/5	5	5	5	0.4584	0.0498978957472157
7	V. cholerae N16961	0.379	0.0673572564761956	0.0667570627871759	0.0218543128988679	7927.65082821759	13724.0852901031	3/3	3	3	3	0.504666666666667	0.0657444547725002
7	V. parvula	0		0		0		0/3	0	0	3		
7	Y. pseudotuberculosis	0.1505	0.000707106781186548	0.016990964	0.000135539642031399	2.36301854166667	0.0560884955579174	2(1)/3	3	2	3	0.2705	0.000707106781186548
8	A. muciniphila	0.525	0.0848528137423857	0.0261799435216403	0.00374583102879553	7.31316607638889	5.84753821293119	2(2)/4	4	2	4	0.7805	0.174655374953077
8	A. odontolyticus	1.46433333333333	0.381000087489054	0.206532564585432	0.114969414095064	10.2502693634259	10.6571585432685	6/6	6	6	6	1.64983333333333	0.357627413192371
8	A. putredinis	0		0		0		0/3	0	0	3		
8	A. shahii	0		0		0		0/3	0	0	3		
8	B. adolescentis	1.20166666666667	0.57265725642249	0.227815308018312	0.118253611685252	14805.7896991435	12819.7279489329	3/3	3	3	3	1.35933333333333	0.537088757407315
